UID,FirstName,AmbiguityScore,Gender,EmployeeType
25671,None,NotFound,I,NonEnron
25672,None,NotFound,I,NonEnron
25673,Cruikshank,NotFound,I,NonCore
25674,Ken,0.145523338,M,NonEnron
25675,None,NotFound,I,NonEnron
25677,Crumley,NotFound,I,NonCore
25678,Craig,0.627204673,M,NonEnron
25679,Crumpet,NotFound,I,NonEnron
25680,None,NotFound,I,NonEnron
25681,None,NotFound,I,NonEnron
25682,Clive,0,M,NonEnron
25683,None,NotFound,I,NonEnron
25684,Free,61.53846154,M,NonEnron
25685,Candice,0.04850131,F,NonEnron
25686,None,NotFound,I,NonEnron
25687,Chandra,0.850710655,F,NonEnron
25688,Magdelena,0,F,NonCore
25689,Cruz,70.67724672,M,NonEnron
25690,Cruz,70.67724672,M,NonEnron
25691,Cherie,0.178472783,F,NonEnron
25692,Chip,0,M,NonEnron
25693,None,NotFound,I,NonCore
25694,None,NotFound,I,NonEnron
25695,Crystal,0.569847725,F,NonCore
25702,Crystal,0.569847725,F,NonCore
25703,Crystal,0.569847725,F,NonCore
25705,Rev,NotFound,I,NonEnron
25706,Crystal,0.569847725,F,NonEnron
25707,None,NotFound,I,NonEnron
25708,None,NotFound,I,NonEnron
25709,Crystine,NotFound,I,NonEnron
25710,None,NotFound,I,NonEnron
25711,None,NotFound,I,NonEnron
25712,Cs,NotFound,I,NonEnron
25713,Otto,0,M,NonEnron
25714,None,NotFound,I,NonEnron
25715,Cynthia,0.491960523,F,NonCore
25716,Cheryl,0.441408353,F,NonEnron
25718,Cinda,0,F,NonEnron
25719,Chip,0,M,NonEnron
25721,Christine,0.611325533,F,NonEnron
25724,Charlie,11.19474949,M,NonEnron
25726,Craig,0.627204673,M,NonEnron
25728,Csandherr,NotFound,I,NonCore
25729,None,NotFound,I,NonEnron
25730,Cynthia,0.491960523,F,NonEnron
25733,None,NotFound,I,NonEnron
25734,None,NotFound,I,NonEnron
25735,Carol,1.533214211,F,NonEnron
25736,Charles,0.96630302,M,NonEnron
25737,None,NotFound,I,NonEnron
25738,Chuck,0.060890215,M,NonEnron
25739,Chris,31.83223711,M,NonEnron
25740,None,NotFound,I,NonEnron
25741,Csbrown,NotFound,I,NonEnron
25742,None,NotFound,I,NonEnron
25743,None,NotFound,I,NonEnron
25744,Carl,1.137012322,M,NonEnron
25745,None,NotFound,I,NonEnron
25747,Charles,0.96630302,M,NonEnron
25748,Christopher,1.013790345,M,NonEnron
25749,None,NotFound,I,NonEnron
25753,Carmen,21.2076337,F,NonCore
25754,None,NotFound,I,NonEnron
25756,None,NotFound,I,NonEnron
25757,Carmen,21.2076337,F,NonEnron
25760,None,NotFound,I,NonEnron
25761,Charles,0.96630302,M,NonEnron
25764,None,NotFound,I,NonEnron
25765,Christian,12.75495841,M,NonEnron
25766,Charles,0.96630302,M,NonEnron
25767,Cschwartz,NotFound,I,NonEnron
25768,Cschwartzvitoltv,NotFound,I,NonEnron
25769,Crystal,0.569847725,F,NonEnron
25771,None,NotFound,I,NonEnron
25772,None,NotFound,I,NonEnron
25774,Chris,31.83223711,M,NonEnron
25775,Cscusack,NotFound,I,NonEnron
25776,Csdaulat,NotFound,I,NonEnron
25777,None,NotFound,I,NonEnron
25778,None,NotFound,I,NonEnron
25779,None,NotFound,I,NonEnron
25781,None,NotFound,I,NonEnron
25782,None,NotFound,I,NonEnron
25785,None,NotFound,I,NonEnron
25786,None,NotFound,I,NonCore
25788,Csen,NotFound,I,NonEnron
25789,None,NotFound,I,NonEnron
25790,None,NotFound,I,NonEnron
25791,Tina,0.598787455,F,NonEnron
25792,Qpc,NotFound,I,NonEnron
25793,Cathy,0.422177228,F,NonEnron
25794,None,NotFound,I,NonEnron
25795,Csevrens,NotFound,I,NonEnron
25797,Cesar,0.877513711,M,NonEnron
25798,None,NotFound,I,NonEnron
25799,Csfbdirect,NotFound,I,NonEnron
25800,Csg,NotFound,I,NonEnron
25801,None,NotFound,I,NonEnron
25802,Carroll,34.7176783,M,NonEnron
25804,None,NotFound,I,NonEnron
25806,None,NotFound,I,NonEnron
25808,Charlotte,0.604387356,F,NonEnron
25812,None,NotFound,I,NonEnron
25813,Chris,31.83223711,M,NonEnron
25814,Csheehan,NotFound,I,NonEnron
25815,Carol,1.533214211,F,NonEnron
25816,None,NotFound,I,NonEnron
25817,Cshelander,NotFound,I,NonEnron
25818,Chris,31.83223711,M,NonEnron
25819,Cshenderlein,NotFound,I,NonEnron
25821,None,NotFound,I,NonEnron
25824,None,NotFound,I,NonEnron
25825,None,NotFound,I,NonEnron
25826,Casey,47.64345002,M,NonEnron
25827,None,NotFound,I,NonEnron
25828,Connie,3.840435471,F,NonEnron
25831,Cynthia,0.491960523,F,NonCore
25832,Chuck,0.060890215,M,NonEnron
25834,Cort,0,M,NonEnron
25835,Chris,31.83223711,M,NonEnron
25836,Chad,0.880790215,M,NonEnron
25837,Charlie,11.19474949,M,NonEnron
25838,Christopher,1.013790345,M,NonEnron
25839,None,NotFound,I,NonEnron
25840,Cayce,66.9527897,F,NonEnron
25841,None,NotFound,I,NonCore
25842,None,NotFound,I,NonCore
25845,Christian,12.75495841,M,NonEnron
25846,Chris,31.83223711,M,NonEnron
25848,Christopher,1.013790345,M,NonEnron
25850,Cynthia,0.491960523,F,NonCore
25851,Carolyn,0.592181925,F,NonEnron
25852,None,NotFound,I,NonEnron
25854,Christopher,1.013790345,M,NonEnron
25855,Cskinner,NotFound,I,NonEnron
25856,Chris,31.83223711,M,NonEnron
25858,Charles,0.96630302,M,NonEnron
25861,Cslaman,NotFound,I,NonEnron
25863,Company,NotFound,I,NonEnron
25865,Csli,NotFound,I,NonEnron
25867,None,NotFound,I,NonEnron
25868,None,NotFound,I,NonEnron
25869,Haas,NotFound,I,NonEnron
25870,Chad,0.880790215,M,NonEnron
25874,Csmith,NotFound,I,NonEnron
25875,None,NotFound,I,NonCore
25876,Colin,1.049361408,M,NonEnron
25878,Christopher,1.013790345,M,NonCore
25880,Carl,1.137012322,M,NonEnron
25882,None,NotFound,I,NonEnron
25884,Cary,32.32633705,M,NonEnron
25885,None,NotFound,I,NonEnron
25887,Charles,0.96630302,M,NonEnron
25888,Chris,31.83223711,M,NonEnron
25889,Chris,31.83223711,M,NonEnron
25890,None,NotFound,I,NonEnron
25891,Carol,1.533214211,F,NonEnron
25892,None,NotFound,I,NonEnron
25893,Chris,31.83223711,M,NonEnron
25895,None,NotFound,I,NonEnron
25898,None,NotFound,I,NonEnron
25900,Chris,31.83223711,M,NonEnron
25901,None,NotFound,I,NonEnron
25906,Cindy,0.449862835,F,NonEnron
25908,None,NotFound,I,NonEnron
25909,None,NotFound,I,NonEnron
25910,None,NotFound,I,NonEnron
25911,Chris,31.83223711,M,NonEnron
25912,Csportelli,NotFound,I,NonEnron
25914,None,NotFound,I,NonEnron
25915,None,NotFound,I,NonEnron
25916,Sung,38.03680982,M,NonEnron
25917,Paula,0.509781116,F,NonEnron
25918,Cstamm,NotFound,I,NonEnron
25919,Charlene,0.637422064,F,NonEnron
25920,Cole,0,M,NonEnron
25921,Carey,83.82168166,M,NonEnron
25927,None,NotFound,I,NonCore
25929,Cecilia,0.230501052,F,NonEnron
25930,Caren,0,F,NonEnron
25931,Couret,NotFound,I,NonCore
25932,Chris,31.83223711,M,NonCore
25934,None,NotFound,I,NonEnron
25936,Charline,0,F,NonCore
25937,Chris,31.83223711,M,NonEnron
25938,Charles,0.96630302,M,NonEnron
25939,Hank,0,M,NonEnron
25941,None,NotFound,I,NonEnron
25943,Carolyn,0.592181925,F,NonEnron
25946,Caroline,0.267761199,F,NonEnron
25948,Chris,31.83223711,M,NonEnron
25949,Amy,0.520900338,F,NonEnron
25950,Cathy,0.422177228,F,NonEnron
25951,Cindi,0,F,NonEnron
25952,Cstrebe,NotFound,I,NonEnron
25953,Cindy,0.449862835,F,NonEnron
25956,Chris,31.83223711,M,NonEnron
25957,Channing,18.18181818,M,NonEnron
25960,Charlie,11.19474949,M,NonEnron
25961,None,NotFound,I,NonEnron
25962,None,NotFound,I,NonEnron
25963,Cynthia,0.491960523,F,NonEnron
25964,None,NotFound,I,NonEnron
25965,None,NotFound,I,NonCore
25967,None,NotFound,I,NonEnron
25970,Carl,1.137012322,M,NonEnron
25971,Cathleen,0.080418175,F,NonEnron
25973,Craig,0.627204673,M,NonEnron
25975,Csutton,NotFound,I,NonCore
25977,Stacy,29.8296478,F,NonEnron
25978,Chad,0.880790215,M,NonEnron
25979,Camie,0,F,NonEnron
25980,Curtis,1.639651808,M,NonEnron
25981,Cristina,0.304878049,F,NonEnron
25982,Claudine,0,F,NonEnron
25984,Caren,0,F,NonEnron
25985,Ct,NotFound,I,NonCore
25986,Ct,NotFound,I,NonCore
25988,Charles,0.96630302,M,NonEnron
25990,Carl,1.137012322,M,NonCore
25991,Cecil,6.330402591,M,NonEnron
25992,Curtis,1.639651808,M,NonEnron
25993,Curtis,1.639651808,M,NonCore
25994,None,NotFound,I,NonEnron
25995,Christina,0.621331634,F,NonEnron
25996,Cynthia,0.491960523,F,NonEnron
25997,None,NotFound,I,NonEnron
25998,Ctaylor,NotFound,I,NonEnron
25999,None,NotFound,I,NonCore
26000,None,NotFound,I,NonCore
26003,Ctaylor,NotFound,I,NonEnron
26004,None,NotFound,I,NonCore
26006,None,NotFound,I,NonCore
26007,Celina,0,F,NonEnron
26008,Carol,1.533214211,F,NonEnron
26009,Tamela,0,F,NonEnron
26010,Carol,1.533214211,F,NonEnron
26011,Cady,0,F,NonEnron
26012,Charles,0.96630302,M,NonEnron
26013,Christopher,1.013790345,M,NonEnron
26014,Todd,0.70587288,M,NonEnron
26015,Chris,31.83223711,M,NonEnron
26016,Cynthia,0.491960523,F,NonEnron
26017,Charlotte,0.604387356,F,NonEnron
26018,Chuck,0.060890215,M,NonEnron
26019,None,NotFound,I,NonEnron
26021,Carrie,0.849984967,F,NonEnron
26022,Chris,31.83223711,M,NonEnron
26023,Cheryl,0.441408353,F,NonEnron
26024,Charles,0.96630302,M,NonEnron
26025,Christine,0.611325533,F,NonEnron
26026,Chris,31.83223711,M,NonEnron
26029,Christopher,1.013790345,M,NonEnron
26030,Michelle,0.745914252,F,NonCore
26033,Cassandra,0.478446456,F,NonEnron
26035,Chuck,0.060890215,M,NonEnron
26036,Clark,0.341078661,M,NonEnron
26038,None,NotFound,I,NonEnron
26039,Charlie,11.19474949,M,NonEnron
26040,None,NotFound,I,NonEnron
26041,Carmine,10.24277866,M,NonEnron
26042,Chuck,0.060890215,M,NonEnron
26043,None,NotFound,I,NonEnron
26044,Cyndi,0,F,NonEnron
26046,Ctm,NotFound,I,NonEnron
26047,None,NotFound,I,NonEnron
26048,None,NotFound,I,NonEnron
26049,None,NotFound,I,NonEnron
26050,None,NotFound,I,NonEnron
26051,None,NotFound,I,NonEnron
26053,Charles,0.96630302,M,NonEnron
26054,Charles,0.96630302,M,NonEnron
26056,Chris,31.83223711,M,NonEnron
26057,None,NotFound,I,NonEnron
26058,None,NotFound,I,NonEnron
26059,None,NotFound,I,NonEnron
26062,Christopher,1.013790345,M,NonEnron
26063,Ctoole,NotFound,I,NonEnron
26064,C,NotFound,I,NonEnron
26065,None,NotFound,I,NonCore
26067,None,NotFound,I,NonEnron
26069,None,NotFound,I,NonEnron
26070,None,NotFound,I,NonEnron
26071,Christopher,1.013790345,M,NonEnron
26072,Christine,0.611325533,F,NonEnron
26073,Cpagcaroline,NotFound,I,NonEnron
26074,None,NotFound,I,NonEnron
26076,None,NotFound,I,NonEnron
26077,None,NotFound,I,NonEnron
26078,None,NotFound,I,NonEnron
26080,Craig,0.627204673,M,NonEnron
26081,Caroline,0.267761199,F,NonEnron
26082,Cynthia,0.491960523,F,NonEnron
26083,Cynthia,0.491960523,F,NonCore
26085,None,NotFound,I,NonEnron
26086,Carol,1.533214211,F,NonEnron
26087,Hot,NotFound,I,NonEnron
26088,None,NotFound,I,NonEnron
26089,None,NotFound,I,NonEnron
26093,None,NotFound,I,NonEnron
26094,Christopher,1.013790345,M,NonEnron
26095,Claire,3.817757917,F,NonEnron
26096,None,NotFound,I,NonCore
26097,Heather,0.559669151,F,NonEnron
26098,None,NotFound,I,NonEnron
26099,Cub,NotFound,I,NonEnron
26100,Cuba,0,F,NonEnron
26101,Cuba,0,F,NonEnron
26102,None,NotFound,I,NonEnron
26103,Cuca,0,F,NonEnron
26104,None,NotFound,I,NonEnron
26105,None,NotFound,I,NonEnron
26106,None,NotFound,I,NonEnron
26107,Sue,0.552961017,F,NonCore
26108,Chester,1.297736778,M,NonCore
26109,None,NotFound,I,NonEnron
26110,None,NotFound,I,NonEnron
26111,Carla,0.484174982,F,NonEnron
26112,Culberson,NotFound,I,NonCore
26113,Culbertson,NotFound,I,NonCore
26114,None,NotFound,I,NonEnron
26118,Culley,0,M,NonCore
26119,David,0.628882614,M,NonEnron
26120,None,NotFound,I,NonEnron
26121,None,NotFound,I,NonEnron
26122,Culotta,NotFound,I,NonCore
26123,Christopher,1.013790345,M,NonEnron
26124,The,NotFound,I,NonEnron
26125,Culturefinder,NotFound,I,NonEnron
26126,David,0.628882614,M,NonEnron
26127,Culver,0,M,NonCore
26128,Shawn,32.4156591,M,NonCore
26129,None,NotFound,I,NonCore
26130,Ed,0.094906675,M,NonEnron
26131,Dan,0.697166675,M,NonCore
26132,None,NotFound,I,NonEnron
26133,Cummins,NotFound,I,NonEnron
26134,Clay,1.793333746,M,NonEnron
26135,Rick,0.342981429,M,NonEnron
26136,None,NotFound,I,NonEnron
26138,Aa,NotFound,I,NonEnron
26140,None,NotFound,I,NonEnron
26141,None,NotFound,I,NonEnron
26142,Lance,0.65743487,M,NonCore
26143,Venturewire,NotFound,I,NonEnron
26144,Cynthia,0.491960523,F,NonEnron
26147,Cupid,NotFound,I,NonEnron
26148,None,NotFound,I,NonEnron
26150,None,NotFound,I,NonEnron
26151,None,NotFound,I,NonEnron
26152,None,NotFound,I,NonEnron
26153,Christa,0.236057834,F,NonEnron
26154,None,NotFound,I,NonEnron
26155,None,NotFound,I,NonEnron
26156,None,NotFound,I,NonEnron
26157,Claudio,0,M,NonEnron
26159,Curlee,8.02919708,M,NonCore
26162,Angela,0.595481579,F,NonEnron
26163,Curnutt,NotFound,I,NonCore
26164,None,NotFound,I,NonEnron
26165,Carla,0.484174982,F,NonEnron
26166,None,NotFound,I,NonEnron
26167,Curran,0,M,NonCore
26168,None,NotFound,I,NonEnron
26169,None,NotFound,I,NonEnron
26170,Shawn,32.4156591,M,NonEnron
26171,Current,NotFound,I,NonEnron
26172,None,NotFound,I,NonEnron
26173,Currerbtexaco,NotFound,I,NonEnron
26174,Joe,5.321591423,M,NonCore
26175,Currie,46.37681159,M,NonEnron
26176,Currie,46.37681159,M,NonEnron
26177,Currie,46.37681159,M,NonCore
26178,Curro,NotFound,I,NonCore
26179,None,NotFound,I,NonEnron
26180,Curry,6.692406692,M,NonEnron
26181,Curry,6.692406692,M,NonCore
26182,Sean,1.779559118,M,NonEnron
26183,Curry,6.692406692,M,NonEnron
26184,None,NotFound,I,NonEnron
26185,Curt,0,M,NonEnron
26186,Curt,0,M,NonEnron
26188,Curt,0,M,NonEnron
26189,Curt,0,M,NonEnron
26190,Curt,0,M,NonEnron
26191,Curt,0,M,NonEnron
26192,Curt,0,M,NonEnron
26193,None,NotFound,I,NonEnron
26194,Curtis,1.639651808,M,NonEnron
26196,Curt,0,M,NonEnron
26197,Curtis,1.639651808,M,NonEnron
26198,Curtis,1.639651808,M,NonEnron
26199,Curtis,1.639651808,M,NonCore
26201,Curtis,1.639651808,M,NonCore
26204,Clint,0.312648678,M,NonEnron
26205,Curtis,1.639651808,M,NonEnron
26206,Curtis,1.639651808,M,NonCore
26207,Tracy,40.39381444,F,NonEnron
26208,Curtis,1.639651808,M,NonEnron
26209,Curtis,1.639651808,M,NonEnron
26210,None,NotFound,I,NonEnron
26211,None,NotFound,I,NonEnron
26212,None,NotFound,I,NonEnron
26213,Natalie,0.375731334,F,NonEnron
26214,Curtis,1.639651808,M,NonEnron
26215,Curtis,1.639651808,M,NonEnron
26217,None,NotFound,I,NonEnron
26218,Curt,0,M,NonEnron
26219,Curt,0,M,NonEnron
26220,Curt,0,M,NonEnron
26221,Curve,NotFound,I,NonCore
26222,Colin,1.049361408,M,NonEnron
26223,None,NotFound,I,NonEnron
26224,None,NotFound,I,NonEnron
26225,None,NotFound,I,NonEnron
26226,None,NotFound,I,NonEnron
26227,Custo,NotFound,I,NonEnron
26228,Consumerbaseusa,NotFound,I,NonEnron
26229,None,NotFound,I,NonEnron
26230,Customer,NotFound,I,NonEnron
26231,None,NotFound,I,NonEnron
26232,None,NotFound,I,NonEnron
26233,None,NotFound,I,NonCore
26234,Misc,NotFound,I,NonEnron
26235,Carsdirect,NotFound,I,NonEnron
26236,Customercare,NotFound,I,NonEnron
26237,Com,NotFound,I,NonEnron
26238,Customer,NotFound,I,NonEnron
26239,None,NotFound,I,NonEnron
26240,None,NotFound,I,NonEnron
26241,Customercarereply,NotFound,I,NonEnron
26242,Forrester,0,M,NonEnron
26243,Geico,NotFound,I,NonEnron
26244,Lands,NotFound,I,NonEnron
26245,Customer,NotFound,I,NonEnron
26246,None,NotFound,I,NonEnron
26247,Etrade,NotFound,I,NonEnron
26248,Travelnowcom,NotFound,I,NonEnron
26249,None,NotFound,I,NonEnron
26250,Pottery,NotFound,I,NonEnron
26252,Williamssonoma,NotFound,I,NonEnron
26253,Williamssonoma,NotFound,I,NonEnron
26254,Williamssonoma,NotFound,I,NonEnron
26255,Pottery,NotFound,I,NonEnron
26259,Williamssonoma,NotFound,I,NonEnron
26260,Williamssonoma,NotFound,I,NonEnron
26263,Customer,NotFound,I,NonEnron
26264,None,NotFound,I,NonEnron
26265,Ameritrade,NotFound,I,NonEnron
26266,None,NotFound,I,NonEnron
26268,Customer,NotFound,I,NonEnron
26270,Brookstone,NotFound,I,NonEnron
26271,Customer,NotFound,I,NonEnron
26272,Kc,32.22222222,M,NonEnron
26273,Customerservice,NotFound,I,NonEnron
26274,None,NotFound,I,NonEnron
26275,Institutional,NotFound,I,NonEnron
26276,None,NotFound,I,NonEnron
26277,Walgreenscom,NotFound,I,NonEnron
26278,None,NotFound,I,NonEnron
26279,None,NotFound,I,NonEnron
26280,Customerservice,NotFound,I,NonEnron
26281,None,NotFound,I,NonEnron
26282,Customerservice,NotFound,I,NonEnron
26283,None,NotFound,I,NonEnron
26284,None,NotFound,I,NonEnron
26285,None,NotFound,I,NonEnron
26287,None,NotFound,I,NonEnron
26288,Td,NotFound,I,NonEnron
26289,None,NotFound,I,NonEnron
26290,None,NotFound,I,NonEnron
26291,Walgreens,NotFound,I,NonEnron
26293,Dana,53.69108534,F,NonEnron
26294,None,NotFound,I,NonEnron
26295,Greg,0.378120202,M,NonEnron
26296,None,NotFound,I,NonEnron
26297,Fatbrain,NotFound,I,NonEnron
26298,Customer,NotFound,I,NonEnron
26299,None,NotFound,I,NonEnron
26300,None,NotFound,I,NonEnron
26301,None,NotFound,I,NonEnron
26302,Footlockercom,NotFound,I,NonEnron
26303,Far,NotFound,I,NonEnron
26304,Customersupport,NotFound,I,NonEnron
26305,Customoffers,NotFound,I,NonEnron
26306,Customoffers,NotFound,I,NonEnron
26307,None,NotFound,I,NonEnron
26308,None,NotFound,I,NonEnron
26310,Com,NotFound,I,NonEnron
26311,Custserv,NotFound,I,NonEnron
26312,Domestications,NotFound,I,NonEnron
26313,None,NotFound,I,NonEnron
26314,Gap,NotFound,I,NonEnron
26316,None,NotFound,I,NonEnron
26317,Customer,NotFound,I,NonEnron
26318,None,NotFound,I,NonEnron
26320,None,NotFound,I,NonEnron
26321,None,NotFound,I,NonEnron
26322,None,NotFound,I,NonEnron
26323,None,NotFound,I,NonEnron
26324,None,NotFound,I,NonEnron
26325,Energy,NotFound,I,NonEnron
26328,None,NotFound,I,NonEnron
26329,None,NotFound,I,NonEnron
26330,None,NotFound,I,NonEnron
26331,Cutrer,NotFound,I,NonCore
26332,None,NotFound,I,NonEnron
26333,Enron,NotFound,I,NonCore
26338,None,NotFound,I,NonCore
26339,None,NotFound,I,NonEnron
26340,Family,NotFound,I,NonEnron
26341,Curtis,1.639651808,M,NonEnron
26342,Jonathan,0.868189231,M,NonEnron
26345,None,NotFound,I,NonEnron
26346,Chad,0.880790215,M,NonEnron
26347,Christine,0.611325533,F,NonEnron
26349,Christine,0.611325533,F,NonEnron
26350,Darlene,0.638299049,F,NonEnron
26351,Chris,31.83223711,M,NonEnron
26352,Carolyn,0.592181925,F,NonEnron
26354,Carlton,1.237726456,M,NonEnron
26355,Cvaroquiers,NotFound,I,NonEnron
26356,Cynthia,0.491960523,F,NonCore
26357,None,NotFound,I,NonCore
26359,Carolyn,0.592181925,F,NonEnron
26361,Cvc,NotFound,I,NonEnron
26362,None,NotFound,I,NonEnron
26363,James,0.809471815,M,NonEnron
26364,Cynthia,0.491960523,F,NonCore
26371,None,NotFound,I,NonEnron
26372,Chris,31.83223711,M,NonEnron
26373,None,NotFound,I,NonEnron
26374,Chetan,0,M,NonEnron
26375,Craig,0.627204673,M,NonEnron
26379,Roger,0.70065013,M,NonEnron
26380,None,NotFound,I,NonEnron
26381,None,NotFound,I,NonEnron
26382,Christian,12.75495841,M,NonEnron
26383,None,NotFound,I,NonEnron
26384,Clay,1.793333746,M,NonEnron
26385,None,NotFound,I,NonEnron
26386,Chuck,0.060890215,M,NonEnron
26387,Charles,0.96630302,M,NonEnron
26388,Chuck,0.060890215,M,NonEnron
26390,Craig,0.627204673,M,NonEnron
26391,Clayton,0.875208968,M,NonEnron
26393,None,NotFound,I,NonEnron
26394,None,NotFound,I,NonCore
26395,None,NotFound,I,NonCore
26398,Christy,3.723125328,F,NonEnron
26399,Craig,0.627204673,M,NonEnron
26401,Chad,0.880790215,M,NonEnron
26402,Carol,1.533214211,F,NonEnron
26403,Chris,31.83223711,M,NonEnron
26404,None,NotFound,I,NonCore
26406,Chuang,NotFound,I,NonCore
26407,Cathy,0.422177228,F,NonCore
26408,None,NotFound,I,NonCore
26411,None,NotFound,I,NonEnron
26412,Rynda,0,F,NonEnron
26413,Caroline,0.267761199,F,NonEnron
26414,None,NotFound,I,NonEnron
26415,Cathy,0.422177228,F,NonEnron
26416,Cwarnke,NotFound,I,NonEnron
26417,Curt,0,M,NonEnron
26418,Cameron,21.9480331,M,NonEnron
26419,Clay,1.793333746,M,NonEnron
26420,None,NotFound,I,NonEnron
26422,Chris,31.83223711,M,NonEnron
26424,None,NotFound,I,NonEnron
26425,Wayne,0.756867203,M,NonEnron
26426,Cwbt,NotFound,I,NonEnron
26428,Chad,0.880790215,M,NonEnron
26429,Charlie,11.19474949,M,NonEnron
26430,Cwchu,NotFound,I,NonEnron
26431,Cof,NotFound,I,NonEnron
26432,None,NotFound,I,NonEnron
26433,None,NotFound,I,NonEnron
26435,Craig,0.627204673,M,NonEnron
26436,None,NotFound,I,NonEnron
26437,None,NotFound,I,NonCore
26443,Craig,0.627204673,M,NonEnron
26444,Chris,31.83223711,M,NonEnron
26445,Chad,0.880790215,M,NonEnron
26448,Cweldon,NotFound,I,NonEnron
26449,None,NotFound,I,NonEnron
26450,Charles,0.96630302,M,NonEnron
26451,Cwentlent,NotFound,I,NonEnron
26452,Christopher,1.013790345,M,NonEnron
26455,None,NotFound,I,NonEnron
26456,Connie,3.840435471,F,NonEnron
26458,Connie,3.840435471,F,NonEnron
26459,Carol,1.533214211,F,NonEnron
26460,Clint,0.312648678,M,NonEnron
26461,,NotFound,I,NonEnron
26462,Cheri,0.077207656,F,NonEnron
26464,Cwfinch,NotFound,I,NonEnron
26465,None,NotFound,I,NonEnron
26466,Charles,0.96630302,M,NonEnron
26467,Walt,0,M,NonEnron
26469,Chris,31.83223711,M,NonEnron
26472,Cwhitbr,NotFound,I,NonEnron
26473,Cwhitcomb,NotFound,I,NonEnron
26474,Cindy,0.449862835,F,NonEnron
26476,Cwhite,NotFound,I,NonEnron
26477,Carolyn,0.592181925,F,NonEnron
26479,Chris,31.83223711,M,NonEnron
26481,Cara,0.127591707,F,NonEnron
26482,None,NotFound,I,NonEnron
26485,Christine,0.611325533,F,NonEnron
26486,Chris,31.83223711,M,NonEnron
26487,Clark,0.341078661,M,NonEnron
26489,None,NotFound,I,NonEnron
26491,Clay,1.793333746,M,NonEnron
26492,None,NotFound,I,NonEnron
26493,Cliff,0,M,NonEnron
26494,Carlton,1.237726456,M,NonEnron
26495,Carla,0.484174982,F,NonEnron
26496,None,NotFound,I,NonEnron
26497,None,NotFound,I,NonEnron
26499,None,NotFound,I,NonEnron
